DB_ID	DisplayName	Old_Start	Old_End	New_Start	New_End
167446	G protein alpha 11 [plasma membrane]	1	-1	1	359
195343	Rac2 [cytosol]	1	-1	1	189
2268866	3,4-Hyp Glu-Gal-Hyl-collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
2184305	3,4-Hyp 5-Hyl-collagen alpha-1(XXIV) -N propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
53219	Connexin 30 [plasma membrane]	1	-1	1	261
446012	Laminin gamma-2 chain [extracellular region]	1	-1	22	1193
2065751	5-hydroxylysyl collagen alpha-3(V) chain [endoplasmic reticulum lumen]	-1	-1	30	1745
1236766	class I MHC B57 [phagocytic vesicle membrane]	null	null	25	362
2192828	3,4-Hyp 5-Hyl-collagen alpha-1(XVI) chain [extracellular region]	1	-1	22	1604
2130596	AP-1 beta subunit [trans-Golgi network membrane]	null	null	1	949
2182008	5-Gal-Hyl-collagen alpha-1(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	512	1563
389323	Phosphorylated Vav1 [plasma membrane]	1	-1	1	845
71958	U2 A' protein [nucleoplasm]	1	-1	2	255
2192953	Glu-Gal-Hyl-collagen alpha-1(IX) chain [extracellular region]	1	-1	24	921
983328	class I MHC B46 [Golgi membrane]	null	null	25	362
2173059	5-Gal-Hyl-collagen alpha-1(XXV) chain [endoplasmic reticulum lumen]	1	-1	1	654
65892	Transcription factor IIIA [nucleoplasm]	1	-1	1	365
212428	MED20 [nucleoplasm]	1	-1	1	212
2470639	3,4-Hyp 5-Gal-Hyl-collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
2179343	4-hydroxyprolyl collagen alpha-2(VIII) chain [endoplasmic reticulum lumen]	1	-1	29	703
265065	SEC11C [endoplasmic reticulum membrane]	1	-1	2	192
49701	Adenosine deaminase  [cytosol]	1	-1	2	363
1236796	class I MHC B53 [phagocytic vesicle membrane]	null	null	25	362
1236763	class I MHC B53 [early endosome membrane]	null	null	25	362
2473527	5-hydroxylysyl-collagen alpha-1(XXV) transmembrane region [plasma membrane]	1	-1	1	654
181896	Histone H2A.g [nucleoplasm]	1	-1	2	130
2192880	4-hydroxyprolyl collagen alpha-1(XI) chain [extracellular region]	1	-1	512	1563
2065789	Glu-Gal-Hyl-collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	-1	-1	29	1670
68652	DP-1 [nucleoplasm]	1	-1	1	410
2065743	5-hydroxylysyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	-1	-1	29	1670
71276	GAMT [cytosol]	1	-1	1	236
139945	Von Willebrand factor precursor [plasma membrane]	1	-1	23	763
432797	Ca/calmodulin dependent proetin kinase II gamma subunit [plasma membrane]	1	-1	1	558
2065588	3,4-Hyp 5-Hyl collagen alpha-1(VII) chain [endoplasmic reticulum lumen]	-1	-1	17	2944
191833	Gemin 5 [cytosol]	1	-1	1	1508
63136	Ribonucleoside-diphosphate reductase M2 chain  [nucleoplasm]	1	-1	1	389
206085	Gli3 [cytosol]	1	-1	1	1580
2173240	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XIII) chain [endoplasmic reticulum lumen]	1	-1	1	717
2470409	3,4-Hyp 5-Hyl-collagen alpha-1(IX) chain C-term fragment [extracellular region]	1	-1	24	921
176053	Microsomal glutathione S-transferase 3 [endoplasmic reticulum membrane]	1	-1	1	152
2173209	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XII) chain [endoplasmic reticulum lumen]	1	-1	24	3063
2470155	5-Gal-Hyl-collagen alpha-6(VI) chain N-term fragment [extracellular region]	-1	-1	20	2263
53491	DDB2, DNA damage binding protein 2 [nucleoplasm]	1	-1	1	427
352224	SLC7A5 [plasma membrane]	1	-1	1	507
168163	p-TAK1 [cytosol]	null	null	1	606
2470601	4-Hyp 5-Gal-Hyl-collagen alpha-1(XI) chain C-term fragment [extracellular region]	-1	-1	512	1563
2470028	Collagen alpha-2(V) chain N-term fragment [extracellular region]	-1	-1	27	1229
177274	DARPP-32-T34P [cytosol]	1	-1	1	204
206222	Phospho RAF1 [plasma membrane]	1	-1	1	648
72335	40S small ribosomal protein 15 [cytosol]	1	-1	2	145
419529	FANCI [nucleoplasm]	null	null	1	1328
164281	cytochrome b respiratory subunit of complex III [mitochondrial inner membrane]	1	-1	1	380
2173247	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXIV) propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
2468181	5-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	1	-1	184	1712
2192845	4-hydroxyprolyl collagen alpha-1(XVIII) chain [extracellular region]	1	-1	24	1754
418321	RUVBL2 [nucleoplasm]	1	-1	2	463
60194	NADH-ubiquinone oxidoreductase PDSW subunit   [mitochondrial inner membrane]	1	-1	2	172
52387	cAMP-specific 3',5'-cyclic phosphodiesterase 4C  [cytosol]	1	-1	1	712
1236848	class I MHC B54 [early endosome membrane]	null	null	25	362
162629	PAK1 [cytosol]	1	-1	1	545
158058	Connexin 43 [plasma membrane]	1	-1	2	382
204022	Protein transport protein Sec24A [ER to Golgi transport vesicle membrane]	null	null	1	1093
2470346	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(VIII) chain C-term fragment [extracellular region]	1	-1	28	744
1236860	class I MHC B67 [phagocytic vesicle membrane]	null	null	25	362
114675	Platelet glycoprotein IX precursor [platelet alpha granule membrane]	1	-1	17	177
168379	p-S172-TBK1 [cytosol]	null	729	1	729
392776	unfolded beta tubulin 2A [cytosol]	1	-1	1	445
51463	CBP20 [nucleoplasm]	1	-1	1	156
2470611	4-hydroxyprolyl collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
201614	GAS2 [cytosol]	1	-1	1	313
372886	ErbB3 isoform-2 [plasma membrane]	1	-1	20	1342
351188	AP-1 sigma 1B [cytoplasmic vesicle membrane]	null	null	1	157
158628	Thiopurine S-methyltransferase [cytosol]	1	-1	1	245
200748	C5orf5 protein [cytosol]	1	-1	1	915
55373	GNB1 [photoreceptor disc membrane]	1	-1	2	340
203990	Protein transport protein Sec24D [cytosol]	null	null	1	1032
2172216	Collagen alpha-1(IX) chain [endoplasmic reticulum lumen]	1	-1	24	921
2028580	LATS2 [cytosol]	1	-1	1	1088
201709	FZD1 [plasma membrane]	1	-1	70	647
192218	dimethylated Sm Protein B [cytosol]	1	-1	1	240
174879	ERCC1 [nucleoplasm]	1	-1	1	297
112280	CaMKIV [nucleoplasm]	1	-1	1	473
60134	Nuclear factor 1 A-type [nucleoplasm]	1	-1	1	509
111937	cAMP-dependent protein kinase, beta-catalytic subunit  [nucleoplasm]	1	-1	2	351
2173174	4-Hyp 5-Gal-Hyl-collagen alpha-1(XIV) chain [endoplasmic reticulum lumen]	1	-1	29	1796
65944	Transforming growth factor beta 4 precursor [platelet alpha granule lumen]	1	-1	77	366
2268826	Collagen alpha-2(XI) propeptide [extracellular region]	1	-1	28	1736
83729	SNAP190 [nucleoplasm]	1	-1	1	1469
428239	ACER2 [Golgi membrane]	1	-1	1	275
199994	GBF1 [Golgi membrane]	1	-1	1	1859
2470698	5-Gal-Hyl-collagen alpha-1(XII) chain N-term fragment [extracellular region]	1	-1	24	3063
191836	Gemin 4 [cytosol]	1	-1	1	1058
2468311	Collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
2130302	Clathrin light chain [trans-Golgi network membrane]	1	-1	1	248
156709	KIF23 [nucleoplasm]	1	-1	1	960
392797	alpha K tubulin -1 folding intermediate [cytosol]	1	-1	1	451
1454884	TIMP4 [extracellular region]	1	-1	30	224
2182013	5-hydroxylysyl-collagen alpha-2(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
2470425	Collagen alpha-2(IX) chain C-term fragment [extracellular region]	1	-1	24	689
2470418	4-Hyp 5-Gal-Hyl collagen alpha-2(IX) chain N-term fragment [extracellular region]	1	-1	24	689
75382	RDH8 [photoreceptor outer segment]	1	-1	1	311
983352	class I MHC B51 [ER to Golgi transport vesicle membrane]	null	null	25	362
2179337	3,4-Hyp 5-Gal-Hyl collagen alpha-2(VIII) chain [endoplasmic reticulum lumen]	1	-1	29	703
181548	Syntaxin 8 [plasma membrane]	null	null	1	236
265003	SEC61 gamma [endoplasmic reticulum membrane]	1	-1	1	68
2470637	3,4-hydroxyprolyl collagen alpha-2(XI) chain N-term fragment [extracellular region]	1	-1	28	1736
2239449	Platelet glycoprotein IV [endocytic vesicle membrane]	1	-1	2	472
195125	Graf-2/ Arhgap10 [cytosol]	1	-1	1	786
1236753	class I MHC B7 [phagocytic vesicle membrane]	null	null	25	362
983404	class I MHC B50 [Golgi membrane]	null	null	25	362
158997	plasminogen activator inhibitor 2 [extracellular region]	1	-1	1	415
380256	Centriolin [cytosol]	1	-1	1	2325
197919	NRG1 SMDF [extracellular region]	null	null	20	640
977571	Histone H2B.q [extracellular region]	1	-1	2	126
174318	26S proteasome non-ATPase regulatory subunit 8 [nucleoplasm]	1	-1	1	350
379546	Tubulin-folding cofactor B [cytosol]	1	-1	1	244
983062	class I MHC B73 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	363
2453821	STRA6 T321P mutant [plasma membrane]	1	-1	1	667
2186670	4-hydroxyprolyl collagen alpha-1(XI) chain [endoplasmic reticulum lumen]	1	-1	512	1563
203687	N-myristoylated eNOS (Gly2) [cytosol]	null	null	2	1203
2192853	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVIII) chain [extracellular region]	1	-1	24	1754
427897	AMOT [cytosol]	null	null	1	1084
372645	Phosphorylated p130Cas [cytosol]	1	-1	1	870
180743	Importin beta-2 [cytosol]	1	-1	1	898
2484976	Glu-Gal-Hyl-collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
167451	G protein alpha 13 [plasma membrane]	1	-1	1	377
196235	PP2A- 56 kDa regulatory subunit, alpha isoform [cytosol]	1	-1	1	486
71165	maleylacetoacetic acid isomerase apoenzyme monomer [cytosol]	1	-1	1	216
72408	60S ribosomal protein L12 [cytosol]	1	-1	1	165
1498821	PNPLA6	1	-1	1	1366
2173201	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XI) propeptide [endoplasmic reticulum lumen]	1	-1	512	1563
168611	TAK1-P [cytosol]	null	null	1	606
2473530	5-Gal-Hyl-collagen alpha-1(XXV) ectodomain [extracellular region]	1	-1	1	654
141183	MAO-A [mitochondrial outer membrane]	1	-1	1	527
65918	BTF2-p52 (TFIIH component) [nucleoplasm]	1	-1	1	462
446016	PARVB/Affixin [cytosol]	null	null	1	364
2192757	5-hydroxylysyl-collagen alpha-1(XII) chain [extracellular region]	1	-1	24	3063
983104	class I MHC B35 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
2173219	3,4-Hyp 5-Hyl-collagen alpha-1(XV) [endoplasmic reticulum lumen]	1	-1	28	1388
376373	Vesicle-associated membrane protein 8 [cytoplasmic vesicle membrane]	null	null	1	100
72474	60S ribosomal protein L4 [cytosol]	1	-1	2	427
52389	cAMP-specific 3',5'-cyclic phosphodiesterase 4D  [cytosol]	1	-1	1	809
54335	SLC29A1 [plasma membrane]	1	-1	2	456
2152267	Collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
517901	Clone of Clone of MAP4K1 [cytosol]	1	-1	1	833
167742	class I MHC B41 [Golgi membrane]	null	null	25	362
264959	Preproinsulin [cytosol]	1	-1	1	710
58272	ATP-dependent DNA helicase II, 70 kDa subunit [nucleoplasm]	1	-1	2	609
2173212	3,4-Hyp 5-Hyl-collagen alpha-1(XXVII) propeptide [endoplasmic reticulum lumen]	1	-1	625	1621
176062	Glutathione S-transferase alpha 3 [cytosol]	1	-1	1	222
2173170	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXI) chain [endoplasmic reticulum lumen]	1	-1	23	957
200757	ARHGAP18 [cytosol]	1	-1	1	663
157724	Nup54 [nuclear envelope]	1	-1	1	507
74769	Insulin receptor substrate-1 [cytosol]	1	-1	1	1242
174883	TIN2 [nucleoplasm]	1	-1	1	451
70570	argininosuccinate lyase [cytosol]	1	-1	1	464
71695	alcohol dehydrogenase 1B (class I), beta polypeptide [cytosol]	1	-1	2	375
264956	SRP19 [cytosol]	1	-1	2	144
2473495	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXIII) ectodomain [extracellular region]	-1	-1	1	540
392787	beta tubulin 6 folding intermediate [cytosol]	1	-1	1	446
66000	Thioredoxin [cytosol]	1	-1	2	105
65938	Transforming growth factor beta 2 precursor [platelet alpha granule lumen]	1	-1	303	414
2470927	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XVIII) endostatin-like fragment [extracellular region]	1	-1	24	1754
202056	Phospho-AKT2 (T309, S474) [plasma membrane]	1	-1	1	481
112421	Elongin A1 protein [nucleoplasm]	1	-1	1	798
189430	UROS [cytosol]	null	null	1	265
2127325	4-Hyp 5-Hyl collagen alpha-6(IV) chain [extracellular region]	-1	-1	23	1691
2470716	Glu-Gal-Hyl-collagen alpha-1(XII) chain N-term fragment [extracellular region]	1	-1	24	3063
381096	XBP1(S) [nucleoplasm]	1	-1	1	261
2173036	5-hydroxylysyl-collagen alpha-1(XII) chain [endoplasmic reticulum lumen]	1	-1	24	3063
428131	LASS1 [endoplasmic reticulum membrane]	1	-1	1	350
921136	RGS20 [plasma membrane]	null	null	1	388
1629779	Connexin 26 [endoplasmic reticulum membrane]	1	-1	1	226
156695	p-S904,905-KIF23 [nucleoplasm]	1	-1	1	960
140527	DLC2 [plasma membrane]	1	-1	1	89
167745	class I MHC B47 [plasma membrane]	null	null	25	362
55717	GK [cytosol]	1	-1	1	559
191782	Sm protein E [cytosol]	1	-1	1	92
83725	SNAP45 [nucleoplasm]	1	-1	1	334
983368	class I MHC B56 [ER to Golgi transport vesicle membrane]	null	null	25	362
2466223	ASPN [extracellular region]	1	-1	33	380
2192851	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVIII) chain [extracellular region]	1	-1	24	1754
2468129	3,4-Hyp Glu-Gal-Hyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
2127415	5-hydroxylysyl collagen alpha-4(IV) chain [extracellular region]	-1	-1	39	1690
2533871	Laminin gamma-1 C-term fragment [extracellular region]	-1	-1	34	1609
210961	Sequestosome-1 [nucleoplasm]	null	null	1	440
1236805	class I MHC B50 [phagocytic vesicle membrane]	null	null	25	362
379615	QARS [cytosol]	1	-1	2	775
2470126	3,4-Hyp 5-Gal-Hyl collagen alpha-6(VI) chain C-term fragment [extracellular region]	-1	-1	20	2263
71794	PFKFB3 [cytosol]	1	-1	1	520
59222	MGMT [nucleoplasm]	1	-1	1	207
2268884	4-Hyp 5-Hyl-collagen alpha-1(XXIV) propeptide [extracellular region]	1	-1	36	1714
352376	SLC1A5 [plasma membrane]	1	-1	1	541
168786	Synaptotagmin 1 [plasma membrane]	null	null	1	422
68812	Proteasome activator complex subunit 1 [cytosol]	1	-1	1	249
68753	Proteasome subunit beta type 5 [cytosol]	1	-1	60	263
2470152	5-Gal-Hyl collagen alpha-2(V) chain N-term fragment [extracellular region]	-1	-1	27	1229
62907	RD protein [nucleoplasm]	1	-1	1	380
2192925	5-hydroxylysyl-collagen alpha-1(XXV) chain [plasma membrane]	1	-1	1	654
178202	SMURF2 [nucleoplasm]	1	-1	1	748
83712	HsRPC9 [nucleoplasm]	1	-1	2	596
192209	TGS1 [cytosol]	1	-1	1	853
2268821	4-Hyp 5-Hyl collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
264963	Ost48 [endoplasmic reticulum membrane]	1	-1	43	456
977588	Histone H2B.s [extracellular region]	1	-1	2	126
212343	MED12 [nucleoplasm]	1	-1	1	2177
83713	HsRPABC1 [nucleoplasm]	1	-1	1	210
67411	XPA-binding protein 2 [nucleoplasm]	1	-1	1	855
2192773	4-Hyp Glu-Gal-Hyl-collagen alpha-1(X) chain [extracellular region]	1	-1	19	680
62013	Serine/threonine protein phosphatase PP1-gamma catalytic subunit  [nucleoplasm]	1	-1	2	323
53791	DNA ligase IV  [nucleoplasm]	1	-1	1	911
217354	Tmod3 [cytosol]	1	-1	1	352
72557	eIF1A [cytosol]	1	-1	2	144
2470625	3,4-Hyp Glu-Gal-Hyl-collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
2470089	Collagen alpha-3(V) chain N-term fragment [extracellular region]	-1	-1	30	1745
2192726	4-hydroxyprolyl collagen alpha-2(VIII) chain [extracellular region]	1	-1	29	703
2470537	3,4-hydroxyprolyl-collagen alpha-1(X) chain C-term fragment [extracellular region]	-1	-1	19	680
71725	PPA1 [cytosol]	1	-1	1	289
2470810	4-Hyp 5-Gal-Hyl-collagen alpha-1(XVI) chain N-term fragment [extracellular region]	1	-1	22	1604
2065737	5-Gal-Hyl collagen alpha-6(IV) chain [endoplasmic reticulum lumen]	-1	-1	23	1691
1369081	p(Y)-SHP2 [cytosol]	1	-1	1	597
2470306	4-Hyp Glu-Gal-Hyl collagen alpha-1(VII) chain C-term fragment [extracellular region]	-1	-1	17	2944
2173208	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XX) chain [endoplasmic reticulum lumen]	1	-1	23	1284
68750	Proteasome subunit beta type 4 [cytosol]	1	-1	46	264
180593	APOBEC3G [cytosol]	1	-1	1	384
194848	RhoD [cytosol]	1	-1	1	207
2470780	Glu-Gal-Hyl-collagen alpha-1(XIV) chain C-term fragment [extracellular region]	-1	-1	29	1796
181904	Histone H2B.s [nucleoplasm]	1	-1	2	126
375483	SLC6A19 [plasma membrane]	1	-1	1	634
205718	CSNK1G2 [plasma membrane]	1	-1	1	415
2173230	3,4-Hyp 5-Hyl-collagen alpha-1(XVII) chain [endoplasmic reticulum lumen]	1	-1	1	1497
2192923	Glu-Gal-Hyl-collagen alpha-1(XXI) chain [extracellular region]	1	-1	23	957
2470526	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(X) chain C-term fragment [extracellular region]	-1	-1	19	680
450238	TAB1 [endosome membrane]	null	504	1	504
174049	Apc6/Cdc16 [nucleoplasm]	1	-1	1	620
190590	alpha tubulin 6 [cytosol]	1	-1	1	449
71927	hnRNP A1 [nucleoplasm]	1	-1	2	372
2473484	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXIII) transmembrane region [plasma membrane]	1	-1	1	540
68431	RFC38 [nucleoplasm]	1	-1	1	356
83697	TFIIC220 [nucleoplasm]	1	-1	1	2109
976954	Alpha-synuclein [extracellular region]	1	-1	1	140
70353	Galactokinase  [cytosol]	1	-1	1	392
389579	SLC27A2 [peroxisomal membrane]	1	-1	1	620
162716	GPI7 [endoplasmic reticulum membrane]	1	-1	1	983
176573	BPNT1 [cytosol]	1	-1	2	308
265021	Preproinsulin (in Translocon Complex) [endoplasmic reticulum membrane]	1	-1	1	710
379425	SLC7A6 [plasma membrane]	1	-1	1	515
166059	MyD88 [cytosol]	null	null	1	296
939779	RGS17 [plasma membrane]	1	-1	1	210
2173069	5-Gal-Hyl-collagen alpha-1(XI) propeptide [endoplasmic reticulum lumen]	1	-1	512	1563
157718	Rae1/Gle2 [nuclear envelope]	1	-1	1	368
2468305	4-Hyp Glu-Gal-Hyl collagen alpha-4(IV) chain C-term fragment [extracellular region]	-1	-1	39	1690
2468223	3,4-Hyp 5-Hyl collagen alpha-6(IV) chain N-term fragment [extracellular region]	-1	-1	23	1691
187760	p-MAPKAPK2 [cytosol]	null	null	1	400
2468341	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	-1	-1	29	1670
2468219	Glu-Gal-Hyl collagen alpha-6(IV) chain N-term fragment [extracellular region]	-1	-1	23	1691
2127507	4-Hyp Glu-Gal-Hyl collagen alpha-1(VII) chain [extracellular region]	-1	-1	17	2944
191611	ZO-1.2 [cytosol]	1	-1	1	1748
2467621	LRP4 [plasma membrane]	1	-1	21	1905
418325	NHP2 [nucleoplasm]	1	-1	1	153
159442	Xenobiotic/medium-chain fatty acid:CoA ligase [mitochondrial matrix]	1	-1	47	577
416849	MDM2 [endocytic vesicle membrane]	1	-1	1	491
2193007	4-Hyp 5-Gal-Hyl-collagen alpha-1(IX) chain [extracellular region]	1	-1	24	921
70998	methylmalonyl-CoA mutase, apoprotein [mitochondrial matrix]	1	-1	33	750
376228	SKA1 [cytosol]	1	-1	2	255
112374	p-T286,292-MEK1 [cytosol]	1	-1	2	393
193509	Bile salt export pump [plasma membrane]	1	-1	1	1321
977560	Histone H2A.l [extracellular region]	1	-1	2	130
167205	RAF1 [cytosol]	1	-1	1	648
1236840	class I MHC B46 [early endosome membrane]	null	null	25	362
77100	RNA Pol II (Ser5 phosphorylated) largest subunit [nucleoplasm]	1	-1	1	1970
2192887	4-hydroxyprolyl collagen alpha-1(XIX) chain [extracellular region]	1	-1	24	1142
2471910	5-hydroxylysyl-collagen alpha-1(XIII) chain N-term transmembrane region [extracellular region]	1	-1	1	717
176975	PSF2p [nucleoplasm]	1	-1	1	185
2268862	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXVII) -N propeptide [extracellular region]	1	-1	625	1621
983107	class I MHC B8 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
195122	RACGAP1 [cytosol]	1	-1	1	632
157703	Nup358 [cytosol]	1	-1	1	3224
2453853	STRA6 P90L mutant [plasma membrane]	1	-1	1	667
184289	VPS37D [endosome membrane]	1	-1	1	251
350813	AP-1 mu 2 [Golgi membrane]	null	null	2	423
176325	RAD9B [nucleoplasm]	1	-1	1	426
165716	S6K1 [cytosol]	null	null	1	525
181907	Histone H2B.d [nucleoplasm]	1	-1	2	126
200621	HMHA1 [cytosol]	1	-1	1	1136
375777	SLC7A2, isoform B [plasma membrane]	1	-1	1	658
167690	AP-2 beta 2 [plasma membrane]	1	-1	1	937
190532	beta tubulin 4 [cytosol]	1	-1	1	450
2173220	3,4-Hyp 5-Hyl-collagen alpha-1(XXI) chain [endoplasmic reticulum lumen]	1	-1	23	957
210466	Rab3A [clathrin sculpted glutamate transport vesicle membrane]	1	-1	1	220
448844	phospho-E12 [nucleoplasm]	1	-1	1	654
2470072	5-hydroxylysyl collagen alpha-3(V) chain N-term fragment [extracellular region]	-1	-1	30	1745
416333	4.1N/G [plasma membrane]	1	-1	1	881
68461	DNA Replication factor A protein A1 (70kD) [nucleoplasm]	1	-1	2	616
2682382	4-Hyp 5-sulfiliminyl collagen alpha-6(IV) chain [extracellular region]	-1	-1	23	1691
60180	NADH-ubiquinone oxidoreductase B9 subunit   [mitochondrial inner membrane]	1	-1	1	84
1614387	FGFR3 795fs*139 [plasma membrane]	23	null	23	806
68905	Cyclin A2 [nucleoplasm]	1	-1	1	432
2192905	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XX) chain [extracellular region]	1	-1	23	1284
2470331	5-Gal-Hyl-collagen alpha-1(VIII) chain C-term fragment [extracellular region]	1	-1	28	744
2473466	5-Gal-Hyl-collagen alpha-1(XXIII) transmembrane region [plasma membrane]	1	-1	1	540
2192732	3,4-Hyp 5-Hyl-collagen alpha-1(VIII) chain [extracellular region]	1	-1	28	744
68730	Proteasome subunit alpha type 4  [cytosol]	1	-1	1	261
392793	beta tubulin 1 folding intermediate [cytosol]	1	-1	1	451
61387	AIF [mitochondrial intermembrane space]	1	-1	102	613
2453675	RBP4 [extracellular region]	1	-1	19	201
2173241	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XV) [endoplasmic reticulum lumen]	1	-1	28	1388
2172979	3,4-hydroxyprolyl-collagen alpha-1(XX) chain [endoplasmic reticulum lumen]	1	-1	23	1284
141096	Phosphorylated high affinity immunoglobulin epsilon receptor gamma-subunit precursor [plasma membrane]	1	-1	19	86
264994	RPN1 [endoplasmic reticulum membrane]	1	-1	24	607
983336	class I MHC B8 [Golgi membrane]	null	null	25	362
2470084	4-Hyp Glu-Gal-Hyl collagen alpha-5(VI) chain N-term fragment [extracellular region]	-1	-1	19	2615
2172983	3,4-hydroxyprolyl-collagen alpha-1(XXIV) propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
2468132	4-hydroxyprolyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
164314	Cytochrome c oxidase subunit 1 [mitochondrial inner membrane]	1	-1	1	513
389122	SCMH1 [nucleoplasm]	1	-1	1	660
2220815	BPAG1e [cytosol]	1	-1	1	7570
212446	TAF3 [nucleoplasm]	1	-1	1	929
377265	p-S473-AKT1 [plasma membrane]	1	-1	1	480
390449	T-complex protein 1 subunit theta (TCP-1-theta) [cytosol]	1	-1	2	548
2471859	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XVII) ectodomain [extracellular region]	-1	-1	1	1497
2127354	5-Gal-Hyl collagen alpha-6(IV) chain [extracellular region]	-1	-1	23	1691
2173070	5-Gal-Hyl-collagen alpha-1(XVIII) chain [endoplasmic reticulum lumen]	1	-1	24	1754
70455	Fructose-bisphosphate aldolase C  [cytosol]	1	-1	2	364
432848	PARVA [cytosol]	null	null	1	372
2470820	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVI) chain C-term fragment [extracellular region]	-1	-1	22	1604
75234	phospho-BRCA1 [nucleoplasm]	1	-1	1	1863
72550	eIF3c [cytosol]	1	-1	1	913
62502	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthase [cytosol]	1	-1	2	425
351190	AP-1 sigma 1C [cytoplasmic vesicle membrane]	null	null	1	154
201605	Huntingtin  [cytosol]	1	-1	1	3142
2468128	5-hydroxylysyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
453136	PGM2 [cytosol]	1	-1	2	612
203713	APT1 [cytosol]	null	null	1	230
176562	SULT2B1-1 [cytosol]	1	-1	1	365
139888	VEGFD [extracellular region]	1	-1	89	205
983351	class I MHC B35 [ER to Golgi transport vesicle membrane]	null	null	25	362
2471914	4-Hyp 5-Hyl-collagen alpha-1(XIII) chain ectodomain [extracellular region]	-1	-1	1	717
936914	ATP1A4 [plasma membrane]	null	null	1	1029
2473556	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXV) transmembrane region [plasma membrane]	-1	-1	1	654
350755	Profilin I [extracellular region]	1	-1	2	140
70689	ODC [cytosol]	1	-1	1	461
379538	Tubulin-folding cofactor A [cytosol]	1	-1	2	108
174168	Apc4 [cytosol]	1	-1	1	808
191348	PMVK [cytosol]	null	null	2	192
2192807	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XVI) chain [extracellular region]	1	-1	22	1604
187743	MAP kinase-activated protein kinase 2 [cytosol]	null	null	1	400
201588	MAP4K1 [cytosol]	1	-1	1	833
206082	APC [cytosol]	1	-1	1	2843
70205	glycogenin-2  [cytosol]	1	-1	1	501
2470691	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XII) chain N-term fragment [extracellular region]	1	-1	24	3063
202053	AKT2 [plasma membrane]	1	-1	1	481
2184302	4-hydroxyprolyl collagen alpha-1(XXIV) -N propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
141436	hBUBR1 [cytosol]	1	-1	1	1050
380309	FOP [cytosol]	1	-1	2	399
2192836	4-hydroxyprolyl collagen alpha-1(XVII) chain [plasma membrane]	1	-1	1	1497
56573	HMGCS2 [mitochondrial matrix]	1	-1	38	508
418145	Activated SRC [cytosol]	1	-1	2	536
200618	A2M [cytosol]	1	-1	24	1474
194899	RhoBTB1 [plasma membrane]	1	-1	1	696
2470225	4-Hyp Glu-Gal-Hyl collagen alpha-3(V)chain C-term fragment [extracellular region]	-1	-1	30	1745
2470330	Glu-Gal-Hyl collagen alpha-2(VIII) chain C-term fragment [extracellular region]	1	-1	29	703
